"REF_DATE","GEO","DGUID","Estimate","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-09","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","316472","A","","","0"
"2022-10","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","317158","B","","","0"
"2022-11","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","318573","B","","","0"
"2022-12","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","320164","B","","","0"
"2023-01","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","322691","A","","","0"
"2023-02","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","324420","A","","","0"
"2023-03","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","324754","B","","","0"
"2023-04","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","328087","A","","","0"
"2023-05","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","331155","B","","","0"
"2023-06","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","334539","B","","","0"
"2023-07","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","333822","B","","","0"
"2023-08","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","334930","B","","","0"
"2023-09","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","337331","A","","","0"
"2023-10","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","339027","A","","","0"
"2023-11","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","340856","B","","","0"
"2023-12","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","341217","A","","","0"
"2024-01","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","336666","B","","","0"
"2024-02","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","342715","A","","","0"
"2024-03","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","344022","A","","","0"
"2024-04","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","345637","A","","","0"
"2024-05","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","348821","A","","","0"
"2024-06","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","348263","A","","","0"
"2024-07","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","349609","B","","","0"
"2024-08","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","350465","A","","","0"
"2020-01","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1461","B","","","0"
"2020-02","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1481","B","","","0"
"2020-03","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1403","B","","","0"
"2020-04","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1363","A","","","0"
"2020-05","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1228","A","","","0"
"2020-06","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1358","A","","","0"
"2020-07","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1456","A","","","0"
"2020-08","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1486","B","","","0"
"2020-09","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1493","A","","","0"
"2020-10","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1502","B","","","0"
"2020-11","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1503","B","","","0"
"2020-12","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1504","B","","","0"
"2021-01","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1526","A","","","0"
"2021-02","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1609","B","","","0"
"2021-03","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1546","B","","","0"
"2021-04","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1589","A","","","0"
"2021-05","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1541","B","","","0"
"2021-06","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1546","A","","","0"
"2021-07","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1579","B","","","0"
"2021-08","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1601","B","","","0"
"2021-09","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1665","B","","","0"
"2021-10","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1613","B","","","0"
"2021-11","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1675","B","","","0"
"2021-12","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1659","B","","","0"
"2022-01","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1624","B","","","0"
"2022-02","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1630","B","","","0"
"2022-03","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1660","B","","","0"
"2022-04","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1674","B","","","0"
"2022-05","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1614","B","","","0"
"2022-06","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1604","C","","","0"
"2022-07","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1573","B","","","0"
"2022-08","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1683","B","","","0"
"2022-09","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1669","B","","","0"
"2022-10","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1648","B","","","0"
"2022-11","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1653","C","","","0"
"2022-12","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1605","B","","","0"
"2023-01","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1711","B","","","0"
"2023-02","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1704","B","","","0"
"2023-03","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1711","B","","","0"
"2023-04","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1695","B","","","0"
"2023-05","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1706","B","","","0"
"2023-06","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1719","B","","","0"
"2023-07","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1785","B","","","0"
"2023-08","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1705","B","","","0"
"2023-09","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1698","B","","","0"
"2023-10","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1783","A","","","0"
"2023-11","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1778","B","","","0"
"2023-12","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1790","B","","","0"
"2024-01","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1776","B","","","0"
"2024-02","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1772","B","","","0"
"2024-03","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1829","B","","","0"
"2024-04","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1843","B","","","0"
"2024-05","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1853","B","","","0"
"2024-06","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1955","B","","","0"
"2024-07","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1915","B","","","0"
"2024-08","Yukon","2021A000260","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311092","12.1.331","1936","B","","","0"
"2020-01","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","1889","B","","","0"
"2020-02","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","1855","B","","","0"
"2020-03","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","1857","B","","","0"
"2020-04","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","1737","B","","","0"
"2020-05","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","1719","B","","","0"
"2020-06","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","1769","A","","","0"
"2020-07","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","1829","B","","","0"
"2020-08","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","1822","B","","","0"
"2020-09","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","1902","A","","","0"
"2020-10","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","1926","A","","","0"
"2020-11","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","1890","A","","","0"
"2020-12","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","1893","A","","","0"
"2021-01","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","1919","B","","","0"
"2021-02","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","1943","A","","","0"
"2021-03","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","1951","A","","","0"
"2021-04","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2045","A","","","0"
"2021-05","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2000","B","","","0"
"2021-06","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2009","B","","","0"
"2021-07","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2001","B","","","0"
"2021-08","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","1985","B","","","0"
"2021-09","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2004","B","","","0"
"2021-10","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2041","A","","","0"
"2021-11","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2052","B","","","0"
"2021-12","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2001","B","","","0"
"2022-01","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2074","B","","","0"
"2022-02","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2102","B","","","0"
"2022-03","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2180","B","","","0"
"2022-04","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2167","B","","","0"
"2022-05","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2166","B","","","0"
"2022-06","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2246","B","","","0"
"2022-07","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2267","C","","","0"
"2022-08","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2250","B","","","0"
"2022-09","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2260","B","","","0"
"2022-10","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2337","B","","","0"
"2022-11","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2279","C","","","0"
"2022-12","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2359","A","","","0"
"2023-01","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2336","A","","","0"
"2023-02","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2350","B","","","0"
"2023-03","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2374","A","","","0"
"2023-04","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2459","B","","","0"
"2023-05","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2367","B","","","0"
"2023-06","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2443","B","","","0"
"2023-07","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2356","B","","","0"
"2023-08","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2415","B","","","0"
"2023-09","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2196","B","","","0"
"2023-10","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2226","A","","","0"
"2023-11","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2261","B","","","0"
"2023-12","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2320","A","","","0"
"2024-01","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2246","B","","","0"
"2024-02","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2275","B","","","0"
"2024-03","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2375","B","","","0"
"2024-04","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2223","A","","","0"
"2024-05","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2144","A","","","0"
"2024-06","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2121","B","","","0"
"2024-07","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2207","A","","","0"
"2024-08","Northwest Territories","2021A000261","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311119","14.1.331","2103","B","","","0"
"2020-01","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1175","B","","","0"
"2020-02","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1112","B","","","0"
"2020-03","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1101","B","","","0"
"2020-04","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1118","B","","","0"
"2020-05","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1016","B","","","0"
"2020-06","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1035","A","","","0"
"2020-07","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1070","A","","","0"
"2020-08","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1116","B","","","0"
"2020-09","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1081","B","","","0"
"2020-10","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1122","A","","","0"
"2020-11","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1086","A","","","0"
"2020-12","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1062","B","","","0"
"2021-01","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1124","B","","","0"
"2021-02","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1154","B","","","0"
"2021-03","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1166","B","","","0"
"2021-04","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1123","A","","","0"
"2021-05","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1084","B","","","0"
"2021-06","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1096","B","","","0"
"2021-07","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1078","B","","","0"
"2021-08","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1070","B","","","0"
"2021-09","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1074","B","","","0"
"2021-10","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1075","B","","","0"
"2021-11","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1073","B","","","0"
"2021-12","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1106","B","","","0"
"2022-01","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1081","A","","","0"
"2022-02","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1082","B","","","0"
"2022-03","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1129","A","","","0"
"2022-04","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1164","B","","","0"
"2022-05","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1233","B","","","0"
"2022-06","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1217","B","","","0"
"2022-07","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1217","B","","","0"
"2022-08","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1170","B","","","0"
"2022-09","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1187","B","","","0"
"2022-10","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1191","B","","","0"
"2022-11","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1191","B","","","0"
"2022-12","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1207","B","","","0"
"2023-01","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1221","B","","","0"
"2023-02","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1199","B","","","0"
"2023-03","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1189","B","","","0"
"2023-04","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1195","B","","","0"
"2023-05","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1188","B","","","0"
"2023-06","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1191","B","","","0"
"2023-07","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1280","B","","","0"
"2023-08","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1253","B","","","0"
"2023-09","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1259","B","","","0"
"2023-10","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1294","A","","","0"
"2023-11","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1277","A","","","0"
"2023-12","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1268","B","","","0"
"2024-01","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1312","B","","","0"
"2024-02","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1282","B","","","0"
"2024-03","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1278","B","","","0"
"2024-04","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1317","A","","","0"
"2024-05","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1302","A","","","0"
"2024-06","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1303","B","","","0"
"2024-07","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1282","B","","","0"
"2024-08","Nunavut","2021A000262","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311146","15.1.331","1270","B","","","0"


